CUST_ID,SEGMENT_NAME,CLUSTER_ID,BALANCE,PURCHASES,CREDIT_LIMIT,PAYMENTS,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,FRAUD_RISK_SCORE,ANOMALY_FLAG,TENURE,PRC_FULL_PAYMENT
C11827,Cash Advance Users,0,10822.05811,4850.35,15500.0,2740.09442,0.6981972974193549,0.2531719216649387,0.3129258064516129,0.4127820091314788,0.0,54.19,0,12.0,0.0
C11828,Revolvers,2,1238.932482,280.09,1500.0,1575.457164,0.825954988,1.2705991550917366,0.1867266666666666,0.7509694403927568,0.0,14.13,0,12.0,0.0
C11829,Cash Advance Users,0,5681.962807,523.19,11500.0,2167.822526,0.4940837223478261,0.3814599179374851,0.0454947826086956,0.3491100555142219,0.6804811160151971,30.86,0,12.0,0.0
C11830,Dormant/Low Engagement,1,1269.019947,445.46,2600.0,2875.999728,0.488084595,2.26453114755685,0.1713307692307692,0.997760157684899,0.0,15.08,0,12.0,0.0
C11831,Dormant/Low Engagement,1,1592.48626,1449.48,10500.0,1695.90191,0.1516653580952381,1.064271435889256,0.1380457142857143,0.6821741768242237,0.0,17.21,0,12.0,0.0
C11832,Cash Advance Users,0,9502.256762,2776.09,10500.0,4177.324826,0.9049768344761906,0.4395677114295778,0.2643895238095238,0.4868549452844524,0.0,46.28,0,12.0,0.0
C11833,Dormant/Low Engagement,1,57.416262,685.0,1200.0,559.813964,0.047846885,9.583187024188572,0.5708333333333333,0.998542274052478,0.0,6.67,0,12.0,0.333333
C11834,Revolvers,2,2303.956234,0.0,6000.0,331.450159,0.3839927056666667,0.1437988947949803,0.0,0.0,0.999821007164793,16.51,0,9.0,0.0
C11835,Transactors,3,2286.9003,4536.48,4000.0,5981.014712,0.5717250749999999,2.6141937705939373,1.0,0.2780133466153019,0.0,38.97,0,12.0,0.0
C11836,Revolvers,2,1058.369265,0.0,1500.0,1381.061656,0.7055795100000001,1.303664077888837,0.0,0.0,0.999261762042878,8.41,0,12.0,0.0
C11837,Revolvers,2,4803.122987,0.0,8500.0,1089.772516,0.5650732925882352,0.2268410943993179,0.0,0.0,0.99940951415697,15.12,0,12.0,0.0
C11838,Cash Advance Users,0,6836.552992,0.0,10000.0,6834.695342,0.6836552992,0.9995820653962983,0.0,0.0,0.9999123324890294,46.96,0,12.0,0.0
C11839,Revolvers,2,3.122949,0.0,2500.0,559.499889,0.0012491796,135.70381030665186,0.0,0.0,0.9968603369986796,28.35,0,12.0,0.25
C11840,Dormant/Low Engagement,1,1053.639683,1027.01,2200.0,1181.14154,0.4789271286363636,1.1199479396035583,0.4668227272727273,0.0235503545685353,0.2339958405827353,16.87,0,12.0,0.0
C11841,Cash Advance Users,0,11734.26656,1528.12,15500.0,3624.231423,0.7570494554838709,0.3088324755530734,0.0985883870967741,0.999346029088626,0.772329688269486,62.7,1,12.0,0.0
C11842,Dormant/Low Engagement,1,80.55139,2132.7,10000.0,1731.530778,0.008055139,21.23238828915117,0.21327,0.57116745559357,0.0,13.58,0,12.0,0.545455
C11843,Revolvers,2,1308.786637,0.0,1500.0,528.262752,0.8725244246666666,0.4033196988556541,0.0,0.0,0.990066585959002,7.06,0,12.0,0.0
C11844,Transactors,3,6224.464489,4439.11,6500.0,2546.344149,0.9576099213846154,0.4090207491343382,0.68294,0.1249991554263295,0.0,42.8,0,12.0,0.0
C11845,Revolvers,2,874.203747,232.8,3000.0,1473.641228,0.291401249,1.6837693314857345,0.0776,0.0,0.5864696842658895,9.63,0,12.0,0.083333
C11846,Revolvers,2,1329.443468,0.0,1800.0,684.599962,0.7385797044444444,0.51456523968593,0.0,0.0,0.999024724624439,6.16,0,12.0,0.0
C11847,Revolvers,2,4372.395867,569.91,4500.0,1345.099869,0.971643526,0.3075641697907151,0.1266466666666666,0.0,0.4770711643200816,20.6,0,11.0,0.0
C11848,Revolvers,2,4473.439581,656.2,4500.0,1481.910221,0.9940976846666666,0.3311945986024032,0.1458222222222222,0.0,0.1516519266167402,21.48,0,12.0,0.0
C11849,Revolvers,2,1127.607606,0.0,8500.0,662.387331,0.1326597183529411,0.5869066693140822,0.0,0.0,0.9963247897251412,14.72,0,12.0,0.0
C11850,Revolvers,2,1194.651852,322.29,1200.0,482.355548,0.99554321,0.4034247487620669,0.268575,0.9969068019425285,0.0,16.46,0,12.0,0.0
C11851,Dormant/Low Engagement,1,291.991838,2971.56,13500.0,2238.594868,0.021629025037037,7.640468360077663,0.2201155555555555,0.4373200204537503,0.0,23.06,0,12.0,1.0
C11852,Revolvers,2,2929.747983,376.04,3000.0,1037.958748,0.976582661,0.3541617204961836,0.1253466666666666,0.4085508168894546,0.0,15.59,0,12.0,0.0
C11853,Dormant/Low Engagement,1,16.005542,151.33,5000.0,450.83685,0.0032011083999999,26.51117206378956,0.030266,0.0,0.0,7.61,0,12.0,0.5
C11854,Cash Advance Users,0,6937.806466,339.75,10500.0,2163.154746,0.660743472952381,0.3117473814263896,0.0323571428571428,0.9970652971386648,0.0,31.88,0,12.0,0.0
C11855,Cash Advance Users,0,7888.028118,0.0,12000.0,1685.554741,0.6573356765,0.2136580977768546,0.0,0.0,0.9992211749302664,29.81,0,12.0,0.0
C11856,Transactors,3,1020.292184,1788.1,1500.0,492.184722,0.6801947893333333,0.4819235177853863,1.0,0.4846011961321335,0.0,22.34,0,12.0,0.0
C11857,Revolvers,2,4751.924842,1394.93,5000.0,2635.439016,0.9503849684,0.5544878371969004,0.278986,0.5865623634422928,0.0,28.59,0,12.0,0.0
C11858,Revolvers,2,2270.955171,25.26,3100.0,503.196519,0.7325661841935484,0.2214817111811754,0.0081483870967741,0.0,0.9451847377351774,8.26,0,12.0,0.0
C11859,Revolvers,2,2377.759245,0.0,6500.0,4119.519203,0.3658091146153846,1.731793249635904,0.0,0.0,0.9989416956311344,16.76,0,12.0,0.0
C11860,Revolvers,2,1473.902933,0.0,1500.0,340.239419,0.9826019553333334,0.2306859735562001,0.0,0.0,0.9939340677567786,9.22,0,12.0,0.0
C11861,Cash Advance Users,0,6853.020124,0.0,7500.0,1863.404442,0.9137360165333333,0.2718702904701305,0.0,0.0,0.9996048838859888,19.19,0,12.0,0.0
C11862,Revolvers,2,1527.644591,0.0,1700.0,540.406147,0.8986144652941176,0.3535198110677121,0.0,0.0,0.9952700285591418,6.3,0,12.0,0.0
C11863,Transactors,3,1611.475175,807.72,1500.0,1019.454819,1.0,0.6322297761886474,0.5384800000000001,0.9987634780888316,0.0,19.83,0,12.0,0.0
C11864,Revolvers,2,344.591662,519.0,4000.0,663.651176,0.0861479154999999,1.920333297856012,0.12975,0.0,0.8464238708377051,21.38,0,12.0,0.0
C11865,Revolvers,2,2021.641161,363.18,2000.0,704.24077,1.0,0.3481787988788981,0.18159,0.0,0.0,13.93,0,12.0,0.0
C11866,Dormant/Low Engagement,1,102.228073,1074.29,5000.0,1075.317643,0.0204456146,10.41691094049581,0.214858,0.7673092840071051,0.0,5.12,0,12.0,0.083333
C11867,Revolvers,2,1407.26415,151.64,1500.0,337.890842,0.9381761,0.2399342779548851,0.1010933333333333,0.0,0.0,12.14,0,11.0,0.0
C11868,Revolvers,2,2158.419812,154.53,2500.0,664.112193,0.8633679248,0.3075419560890831,0.061812,0.2490194817720054,0.8497396998010975,14.54,0,8.0,0.0
C11869,Dormant/Low Engagement,1,1492.433396,99.75,6000.0,2224.187609,0.2487388993333333,1.4893115521303102,0.016625,0.6494292803970224,0.0,11.1,0,12.0,0.083333
C11870,Revolvers,2,5193.661885,0.0,5500.0,2422.095104,0.944302160909091,0.4662661704689563,0.0,0.0,0.9994058747656892,17.85,0,12.0,0.0
C11871,Cash Advance Users,0,1885.547591,0.0,8000.0,8559.584636,0.235693448875,4.537168676175739,0.0,0.0,0.9996873223225708,26.99,0,12.0,0.166667
C11872,Dormant/Low Engagement,1,54.842927,105.0,4000.0,329.582826,0.01371073175,5.901961872449845,0.02625,0.0,0.0,2.91,0,12.0,0.0
C11873,Revolvers,2,2125.107734,663.04,2500.0,560.757972,0.8500430936000001,0.2637486158544777,0.265216,0.0,0.7462816217954141,17.18,0,12.0,0.0
C11874,Dormant/Low Engagement,1,102.832194,1067.85,10000.0,1480.49182,0.0102832194,14.258504640670504,0.1067849999999999,0.3729615942367966,0.0,13.01,0,12.0,0.545455
C11875,Transactors,3,1628.609633,1340.83,2000.0,586.263693,0.8143048165,0.3597571351617065,0.670415,0.4812755714211189,0.0,15.72,0,12.0,0.0
C11876,Revolvers,2,1733.68291,100.0,1700.0,689.279807,1.0,0.3973520480466369,0.0588235294117647,0.0,0.7281847762213889,15.36,0,12.0,0.0
C11877,Cash Advance Users,0,9303.557117,6133.01,12500.0,4054.579469,0.74428456936,0.4357627577557703,0.4906408,0.3402896310896135,0.2360770572424075,61.66,1,12.0,0.0
C11878,Revolvers,2,3541.960207,0.0,4000.0,789.692304,0.8854900517500001,0.222890537251806,0.0,0.0,0.9994607760609824,9.01,0,12.0,0.0
C11879,Revolvers,2,1.420316,0.0,1200.0,0.0,0.0011835966666666,0.0,0.0,0.0,0.9895327077290936,14.27,0,12.0,0.0
C11880,Revolvers,2,2447.783112,431.96,2500.0,740.165746,0.9791132448,0.3022585962688556,0.172784,0.3278824833702883,0.0,14.55,0,12.0,0.0
C11881,Dormant/Low Engagement,1,94.280326,846.06,9000.0,922.71497,0.0104755917777777,9.684212982226782,0.0940066666666666,0.630014402757774,0.0,7.84,0,12.0,0.75
C11882,Revolvers,2,1628.591333,361.0,1800.0,1018.197785,0.904772962777778,0.6248178695977391,0.2005555555555555,0.9972375690607734,0.4458722070881979,19.96,0,12.0,0.0
C11883,Transactors,3,396.667584,2559.41,4000.0,827.889811,0.0991668959999999,2.0818639595225346,0.6398524999999999,0.0351506204084502,0.0,13.24,0,12.0,0.0
C11884,Transactors,3,5036.762745,3393.73,10000.0,1331.175753,0.5036762745,0.2642394690621739,0.339373,0.4981279807230619,0.0,27.04,0,12.0,0.0
C11885,Revolvers,2,248.243958,0.0,3500.0,181.018701,0.0709268451428571,0.7262711700317325,0.0,0.0,0.9992980129129514,11.89,0,12.0,0.0
C11886,Dormant/Low Engagement,1,109.417101,1219.85,5000.0,2250.036431,0.0218834202,20.37760827464579,0.24397,0.2794364582053487,0.1239005635600313,16.41,0,12.0,0.5
C11887,Transactors,3,4624.411724,2537.67,7000.0,1045.881353,0.6606302462857142,0.2261163795588632,0.3625242857142857,0.3004565382660999,0.0,22.79,0,12.0,0.0
C11888,Dormant/Low Engagement,1,491.605909,747.55,2500.0,282.956764,0.1966423636,0.5744079777167269,0.29902,0.9986640838955314,0.0,6.36,0,11.0,0.0
C11889,Revolvers,2,5329.815675,674.85,5500.0,1390.662933,0.9690573954545454,0.260872447629696,0.1227,0.2559739587186506,0.6255983520419938,28.66,0,12.0,0.0
C11890,Dormant/Low Engagement,1,10.486808,241.27,2500.0,557.897488,0.0041947232,48.568539493303966,0.096508,0.0,0.0,9.33,0,12.0,0.0
C11892,Revolvers,2,4402.354047,0.0,5000.0,1030.120113,0.8804708094,0.2339398790115048,0.0,0.0,0.9995280367957464,13.19,0,12.0,0.0
C11893,Cash Advance Users,0,7283.579076,209.07,11500.0,1543.541917,0.6333547022608695,0.211891709993979,0.0181799999999999,0.0,0.972914114305133,37.68,0,12.0,0.0
C11894,Dormant/Low Engagement,1,30.859227,415.04,7500.0,485.108353,0.0041145636,15.226620313167048,0.0553386666666666,0.9975963849629844,0.0,5.77,0,12.0,0.545455
C11895,Dormant/Low Engagement,1,112.87035,918.6,7500.0,1129.696171,0.01504938,9.920898381360908,0.12248,0.3425402348847325,0.0,6.5,0,12.0,1.0
C11896,Cash Advance Users,0,7390.19856,612.1,12000.0,1920.45776,0.61584988,0.2598303569319886,0.0510083333333333,0.9983689447072256,0.816889353782525,43.12,0,12.0,0.0
C11897,Transactors,3,1274.142457,5219.95,7500.0,3984.42893,0.1698856609333333,3.124693173007571,0.6959933333333334,0.5078769189515319,0.0,25.97,0,12.0,0.0
C11898,Dormant/Low Engagement,1,644.112226,638.61,12000.0,2529.45977,0.0536760188333333,3.92096083139494,0.0532175,0.9984209127437031,0.0,21.98,0,12.0,0.0
C11899,Dormant/Low Engagement,1,91.231825,736.91,6000.0,960.373775,0.0152053041666666,10.412607307727024,0.1228183333333333,0.9543169221178736,0.0,5.25,0,12.0,1.0
C11900,Revolvers,2,915.717703,55.49,1000.0,1221.513652,0.915717703,1.332486160136912,0.05549,0.9822977518144804,0.0,17.73,0,12.0,0.083333
C11901,Transactors,3,1216.594927,878.64,1200.0,654.24428,1.0,0.5373250705076237,0.7322,0.137374380428357,0.1504708168593275,25.82,0,12.0,0.0
C11902,Revolvers,2,5941.271179,279.36,6000.0,3140.402423,0.9902118631666668,0.528485208500445,0.04656,0.9964331573690968,0.7636770806417807,37.84,0,12.0,0.0
C11903,Transactors,3,3817.693096,4974.27,5000.0,6752.531183,0.7635386192,1.7682832878277477,0.994854,0.2308216438504844,0.0,45.98,0,12.0,0.0
C11904,Dormant/Low Engagement,1,0.0,369.36,1500.0,431.443959,0.0,431.443959,0.24624,0.9972999243978832,0.0,32.8,0,12.0,0.0
C11905,Transactors,3,1276.941373,2196.54,1000.0,1410.009813,1.0,1.1033446782382244,1.0,0.5272896056499541,0.0,32.98,0,12.0,0.0
C11906,Cash Advance Users,0,8099.879299,2352.0,12500.0,1863.944131,0.64799034392,0.2300915816916432,0.18816,0.5059626009349766,0.1420800612593192,42.13,0,12.0,0.0
C11907,Revolvers,2,86.694598,0.0,1500.0,543.82992,0.0577963986666666,6.201407297630808,0.0,0.0,0.9978561750503387,11.01,0,10.0,0.0
C11908,Dormant/Low Engagement,1,78.910866,828.14,2600.0,903.603701,0.030350333076923,11.30764495782088,0.3185153846153846,0.6357671804520346,0.0,3.23,0,12.0,0.285714
C11909,Dormant/Low Engagement,1,52.776167,508.94,3000.0,478.833594,0.0175920556666666,8.904197169723904,0.1696466666666666,0.0,0.0,1.84,0,12.0,0.4
C11910,Dormant/Low Engagement,1,109.140973,319.62,3500.0,597.96043,0.0311831351428571,5.429046191556706,0.09132,0.0,0.0,2.14,0,12.0,0.0
C11911,Revolvers,2,2586.533933,400.0,3000.0,886.663668,0.8621779776666667,0.3426674551749733,0.1333333333333333,0.0,0.0,11.18,0,12.0,0.0
C11912,Cash Advance Users,0,6668.440979,5596.11,16000.0,17068.96724,0.4167775611875,2.559280049669063,0.3497568749999999,0.4851074929740527,0.3326785656889432,70.98,1,12.0,0.083333
C11913,Revolvers,2,2539.279598,820.42,3000.0,757.327536,0.8464265326666667,0.298127629964928,0.2734733333333333,0.0,0.5170233811955155,15.83,0,12.0,0.0
C11914,Revolvers,2,2154.354852,104.0,6000.0,732.471319,0.359059142,0.3398379242844045,0.0173333333333333,0.0,0.4653939907290764,11.26,0,11.0,0.0
C11915,Revolvers,2,2720.959921,66.49,3000.0,967.657856,0.9069866403333334,0.3555004056211451,0.0221633333333333,0.9851829900726032,0.871472370286513,22.39,0,12.0,0.0
C11916,Dormant/Low Engagement,1,693.643988,358.91,5000.0,338.79121,0.1387287976,0.4877191998385221,0.071782,0.5748937234308577,0.0,4.8,0,12.0,0.0
C11917,Cash Advance Users,0,3414.780266,0.0,9000.0,718.95107,0.3794200295555556,0.2104793089755498,0.0,0.0,0.9998790166976312,25.99,0,11.0,0.0
C11918,Dormant/Low Engagement,1,3478.070041,2465.92,12000.0,955.30285,0.2898391700833333,0.2745856906420356,0.2054933333333333,0.3201603619087769,0.0353356256864037,27.48,0,12.0,0.0
C11919,Cash Advance Users,0,6378.276044,0.0,10500.0,1376.688305,0.6074548613333334,0.2158063541230259,0.0,0.0,0.9997602259544096,23.63,0,12.0,0.0
C11920,Dormant/Low Engagement,1,33.07464,286.4,8500.0,435.600387,0.003891134117647,12.78371208030371,0.0336941176470588,0.1917536534446764,0.2411720126252396,18.22,0,12.0,0.3
C11921,Dormant/Low Engagement,1,366.68899,653.21,3000.0,276.166583,0.1222296633333333,0.7510874421341798,0.2177366666666667,0.998471438834625,0.0,4.4,0,12.0,0.0
C11922,Transactors,3,245.17692,2481.64,4000.0,2261.352187,0.06129423,9.18588219805496,0.62041,0.9995972029774756,0.0,15.9,0,12.0,0.916667
C11924,Revolvers,2,786.483086,226.9,1200.0,1391.068932,0.6554025716666666,1.7664746795590225,0.1890833333333333,0.9956121105748136,0.745271925879652,23.35,0,12.0,0.0
C11925,Dormant/Low Engagement,1,7.03142,502.33,2500.0,844.120402,0.002812568,105.10226111945336,0.200932,0.1556235471758091,0.0,15.03,0,12.0,0.0
C11926,Cash Advance Users,0,4379.015578,996.64,14500.0,2034.929239,0.3020010743448275,0.4645940642816591,0.0687337931034482,0.1364620504390361,0.7845166294598763,37.93,0,12.0,0.0
C11927,Dormant/Low Engagement,1,167.757298,320.72,1200.0,863.485864,0.1397977483333333,5.116731982755495,0.2672666666666667,0.9968917070744748,0.0,3.54,0,12.0,0.0
C11928,Revolvers,2,1199.555426,0.0,3000.0,707.767429,0.3998518086666666,0.5895333223873997,0.0,0.0,0.9996469968877628,7.32,0,10.0,0.0
C11929,Cash Advance Users,0,5774.207136,2102.51,15000.0,4711.567357,0.3849471424,0.8158265575671293,0.1401673333333333,0.6564456551193005,0.6270260185033132,49.7,0,12.0,0.0
C11930,Dormant/Low Engagement,1,41.461969,550.08,6000.0,1104.875573,0.0069103281666666,26.02035654540655,0.09168,0.9981853814328228,0.0,6.59,0,12.0,1.0
C11931,Revolvers,2,1383.161918,0.0,1500.0,276.630198,0.9221079453333332,0.1998539292279532,0.0,0.0,0.9822102861939778,8.39,0,12.0,0.0
C11932,Transactors,3,2572.878701,3975.0,4000.0,2386.982592,0.64321967525,0.9273873671951256,0.99375,0.0,0.0,33.34,0,12.0,0.0
C11933,Dormant/Low Engagement,1,177.556406,2228.35,12000.0,1842.340524,0.0147963671666666,10.317974948487706,0.1856958333333333,0.2814093794155247,0.0,17.84,0,12.0,0.454545
C11934,Revolvers,2,538.995587,0.0,1200.0,3303.660591,0.4491629891666667,6.117939980498396,0.0,0.0,0.9995365171491816,17.45,0,12.0,0.111111
C11935,Dormant/Low Engagement,1,92.816307,345.66,1000.0,383.914659,0.092816307,4.092195389869695,0.34566,0.8654301044250851,0.0,5.28,0,12.0,0.25
C11936,Revolvers,2,1247.423771,0.0,1500.0,721.897274,0.8316158473333334,0.5782469789258763,0.0,0.0,0.9980180836548022,6.68,0,12.0,0.0
C11937,Transactors,3,911.298036,954.15,1200.0,283.608489,0.75941503,0.3108726291284047,0.795125,0.5536303198450505,0.0,18.79,0,12.0,0.0
C11938,Dormant/Low Engagement,1,98.427228,389.24,8500.0,371.314009,0.0115796738823529,3.7345304346612176,0.0457929411764705,0.9974374743747436,0.0,6.36,0,12.0,0.0
C11939,Revolvers,2,989.993863,0.0,1200.0,240.088742,0.8249948858333334,0.2422706647982541,0.0,0.0,0.9991005640557984,7.45,0,11.0,0.0
C11940,Dormant/Low Engagement,1,69.352136,636.15,10000.0,837.801642,0.0069352136,11.908688060302817,0.0636149999999999,0.9984305108687124,0.0,9.99,0,12.0,0.333333
C11941,Dormant/Low Engagement,1,12.029327,581.21,4000.0,1333.87748,0.00300733175,102.3750098527729,0.1453025,0.9982824066917436,0.0,15.17,0,12.0,0.0
C11942,Dormant/Low Engagement,1,1265.781431,1585.79,3000.0,338.977714,0.4219271436666667,0.2675897401909421,0.5285966666666666,0.2070028170079216,0.0,12.4,0,12.0,0.0
C11943,Revolvers,2,3682.768495,1194.15,4050.0,2121.026757,0.9093255543209876,0.5757763442189383,0.2948518518518518,0.1728318621093586,0.4734873475641682,24.54,0,12.0,0.0
C11944,Dormant/Low Engagement,1,210.993146,90.51,6500.0,1240.766161,0.032460484,5.8528597948161964,0.0139246153846153,0.0,0.0,6.19,0,12.0,0.0
C11945,Revolvers,2,3171.17541,109.16,6000.0,598.08223,0.5285292349999999,0.1885400876996269,0.0181933333333333,0.9909222948438636,0.9765460473178628,31.04,0,12.0,0.0
C11946,Dormant/Low Engagement,1,311.121985,744.09,7500.0,652.002188,0.0414829313333333,2.0889338762855814,0.099212,0.0738165859157954,0.0,5.46,0,12.0,0.0
C11947,Dormant/Low Engagement,1,3310.573808,717.14,12500.0,1372.959063,0.26484590464,0.4145941303446859,0.0573712,0.0946890578438744,0.0,23.45,0,12.0,0.0
C11948,Revolvers,2,408.948673,0.0,10000.0,3902.376688,0.0408948673,9.519183607651293,0.0,0.0,0.9994660572397775,26.7,0,12.0,0.090909
C11949,Dormant/Low Engagement,1,131.342635,1160.65,13000.0,1113.408654,0.0101032796153846,8.413076058218126,0.0892807692307692,0.0,0.0,18.07,0,12.0,0.3
C11950,Dormant/Low Engagement,1,365.005559,421.04,4000.0,1386.413639,0.09125138975,3.787957873612516,0.10526,0.1896502701165766,0.0,4.88,0,12.0,0.0
C11951,Dormant/Low Engagement,1,26.599993,329.38,10500.0,1034.7342,0.0025333326666666,37.49037907364687,0.0313695238095238,0.9253889460621104,0.0,15.95,0,12.0,1.0
C11952,Revolvers,2,1117.461472,0.0,1500.0,171.694194,0.7449743146666666,0.1535092609788171,0.0,0.0,0.9992744113165684,8.57,0,7.0,0.0
C11953,Dormant/Low Engagement,1,26.216029,615.16,14000.0,1560.047704,0.0018725735,57.32091570008248,0.04394,0.9983770449233964,0.0,26.95,0,12.0,0.363636
C11954,Dormant/Low Engagement,1,1106.697298,1260.13,6500.0,1556.574701,0.1702611227692307,1.4052347187363097,0.1938661538461538,0.0,0.0,7.81,0,10.0,0.0
C11955,Transactors,3,2205.471982,3278.42,6000.0,2726.198575,0.3675786636666667,1.2355464276183137,0.5464033333333334,0.499591391160632,0.0,19.76,0,12.0,0.0
C11956,Revolvers,2,1722.910058,45.45,4000.0,511.525617,0.4307275144999999,0.2967240748008908,0.0113625,0.0,0.9726871095214008,8.84,0,12.0,0.0
C11957,Revolvers,2,1672.969871,0.0,2100.0,341.940624,0.7966523195238095,0.2042692822157729,0.0,0.0,0.9868095903827774,7.44,0,12.0,0.0
C11958,Revolvers,2,1333.896193,233.31,1500.0,310.700827,0.8892641286666667,0.2327528002771073,0.15554,0.995732149716188,0.8594644572348109,24.18,0,7.0,0.0
C11959,Dormant/Low Engagement,1,1329.826951,1304.96,7500.0,625.414678,0.1773102601333333,0.4699444037634311,0.1739946666666666,0.0,0.0139139009247366,10.56,0,12.0,0.0
C11960,Dormant/Low Engagement,1,117.063942,1035.05,3000.0,1336.493092,0.039021314,11.320078504578476,0.3450166666666666,0.9363930312243618,0.0,5.39,0,12.0,0.777778
C11961,Dormant/Low Engagement,1,559.151424,94.0,5500.0,254.733329,0.1016638952727272,0.4547579780855827,0.017090909090909,0.0,0.0,7.81,0,12.0,0.0
C11962,Dormant/Low Engagement,1,10.160744,82.04,2000.0,139.914571,0.005080372,12.53631218492244,0.04102,0.9879576107899808,0.0,3.39,0,12.0,0.0
C11963,Cash Advance Users,0,5206.452425,0.0,9500.0,996.182712,0.5480476236842106,0.1912994360193314,0.0,0.0,0.9996930402617348,17.57,0,8.0,0.0
C11964,Transactors,3,2623.967336,3005.89,5500.0,1245.201203,0.4770849701818182,0.4743682658152512,0.5465254545454545,0.1885802274110459,0.0,18.52,0,12.0,0.0
C11965,Transactors,3,2297.324675,4474.43,5500.0,9481.484058,0.4176953954545454,4.125389315589191,0.8135327272727273,0.2078280746207627,0.2520951631712625,46.89,0,12.0,0.083333
C11966,Cash Advance Users,0,7248.040967,0.0,8500.0,2645.690806,0.852710702,0.3649711483276268,0.0,0.0,0.999749496725206,25.57,0,12.0,0.0
C11967,Cash Advance Users,0,1917.977989,0.0,6500.0,7189.695757,0.2950735367692307,3.746627526846531,0.0,0.0,0.9998339914711578,27.79,0,12.0,0.166667
C11968,Transactors,3,206.376314,1886.21,3000.0,2089.598011,0.0687921046666666,10.076358146668571,0.6287366666666667,0.3475500871657102,0.0,11.66,0,12.0,0.083333
C11969,Cash Advance Users,0,5283.566994,202.31,9500.0,1384.838966,0.5561649467368421,0.2620534411943913,0.0212957894736842,0.4240814519698981,0.8849793389519738,25.46,0,12.0,0.0
C11970,Dormant/Low Engagement,1,102.055178,999.19,7500.0,2181.215224,0.0136073570666666,21.165508287220657,0.1332253333333333,0.4128215639028584,0.0,10.04,0,12.0,0.875
C11971,Cash Advance Users,0,3360.689054,794.1,9500.0,4897.570343,0.3537567425263158,1.4568778564372242,0.0835894736842105,0.9987422965664696,0.9105652506433292,49.17,0,12.0,0.0
C11972,Revolvers,2,1046.787477,517.08,1200.0,477.482016,0.8723228975,0.4557050227085315,0.4309,0.4525941939468807,0.0,12.22,0,12.0,0.0
C11973,Dormant/Low Engagement,1,869.091492,438.22,3000.0,336.521212,0.289697164,0.3867653173190665,0.1460733333333333,0.3977960930740858,0.0,5.75,0,12.0,0.0
C11974,Transactors,3,5292.905315,5539.68,6000.0,3597.677582,0.8821508858333333,0.6795885774167836,0.92328,0.529879004021167,0.0,42.8,0,12.0,0.0
C11975,Cash Advance Users,0,1856.325339,670.5,7000.0,9221.922948,0.2651893341428571,4.965162943916526,0.0957857142857142,0.2287416232315711,0.8929816839795256,42.61,0,11.0,0.142857
C11976,Dormant/Low Engagement,1,127.240494,760.36,2500.0,371.387459,0.0508961976,2.8960233029046187,0.304144,0.8817904801933383,0.0,3.06,0,12.0,0.090909
C11977,Revolvers,2,2282.814895,1522.72,9500.0,4419.287987,0.2402963047368421,1.9350464858930696,0.1602863157894737,0.3040847399784737,0.5557200955473892,31.47,0,12.0,0.0
C11978,Revolvers,2,859.07875,0.0,3500.0,1408.880515,0.2454510714285714,1.638083158082908,0.0,0.0,0.9989022890465524,7.76,0,12.0,0.0
C11979,Revolvers,2,5403.208353,1085.85,6000.0,1572.554124,0.9005347255,0.2909869533670068,0.180975,0.0558126696416248,0.5353419387399191,24.72,0,12.0,0.0
C11980,Dormant/Low Engagement,1,1941.539209,1366.74,6300.0,495.133413,0.3081808268253968,0.2548897910044708,0.2169428571428571,0.9291239563074852,0.0,11.3,0,12.0,0.0
C11981,Cash Advance Users,0,5418.305735,0.0,8000.0,1476.335057,0.677288216875,0.2724214372083217,0.0,0.0,0.99980208960841,18.93,0,12.0,0.0
C11982,Cash Advance Users,0,11955.30817,0.0,13000.0,3933.35535,0.91963909,0.3289774146060673,0.0,0.0,0.9995259096454244,41.22,0,12.0,0.0
C11983,Revolvers,2,1224.513636,529.34,1200.0,467.463129,1.0,0.3814426174202112,0.4411166666666667,0.6473394426217144,0.6764259345886149,27.18,0,12.0,0.0
C11984,Revolvers,2,817.793943,478.28,2400.0,635.314875,0.34074747625,0.7759154552026285,0.1992833333333333,0.603509430812886,0.6636224517263618,14.54,0,11.0,0.0
C11985,Cash Advance Users,0,4382.112084,294.75,4000.0,6445.786897,1.0,1.4705959540778195,0.0736875,0.9966187658495352,0.9435674608426012,50.27,0,12.0,0.0
C11986,Cash Advance Users,0,9264.786223,0.0,9500.0,2535.922657,0.9752406550526316,0.2736867218785175,0.0,0.0,0.9997595929978692,35.68,0,12.0,0.0
C11987,Cash Advance Users,0,6512.478876,98.0,7000.0,1304.362846,0.9303541251428572,0.2002559416913352,0.014,0.0,0.9710448152876964,23.28,0,8.0,0.0
C11988,Dormant/Low Engagement,1,31.941802,417.96,2000.0,472.60055,0.015970901,14.346529980357484,0.20898,0.9976131372923428,0.0,1.85,0,12.0,1.0
C11989,Dormant/Low Engagement,1,30.863497,143.36,1500.0,1377.984542,0.0205756646666666,43.24649431918913,0.0955733333333333,0.9930728733721252,0.8361235413764917,31.4,0,12.0,0.75
