CUST_ID,PC1,PC2,SEGMENT_NAME,FRAUD_RISK_SCORE
C10941,3.4803470075848746,-0.7696962323951595,Cash Advance Users,32.92
C10942,1.9420245057611216,-1.1480449078331425,Revolvers,14.86
C10943,-1.7851618392832638,-0.1976766304151455,Dormant/Low Engagement,2.19
C10944,-0.8242214098606404,1.0907673376534908,Dormant/Low Engagement,34.26
C10945,-0.7102684870689975,-0.6041321393879545,Revolvers,12.31
C10946,-1.5143598407188903,-0.1562146424336205,Dormant/Low Engagement,4.76
C10947,-0.7244808552728462,-0.9500887246332228,Revolvers,15.61
C10949,1.724561713236738,3.098383164658689,Transactors,46.53
C10950,-0.7170097144576837,1.4624104961273336,Dormant/Low Engagement,11.28
C10951,-1.5027449134828166,-0.2735626314375947,Dormant/Low Engagement,7.76
C10952,-0.5829688257909087,2.9997698317296764,Transactors,44.86
C10953,-1.4605678352365927,-0.4902037398945019,Dormant/Low Engagement,5.46
C10954,-0.2838682900935785,-0.2032381125106412,Revolvers,13.4
C10955,5.901805571245969,0.031947329368924,Cash Advance Users,49.16
C10956,-1.6517877450376073,0.8846907083845836,Dormant/Low Engagement,9.54
C10957,2.1248681426449485,-1.8154080410609497,Revolvers,20.13
C10958,-0.4366646637716774,0.9178503359411774,Dormant/Low Engagement,20.29
C10959,-1.1372877597896285,1.5600131259592145,Dormant/Low Engagement,13.88
C10960,-1.2852957049326883,1.3219421211863625,Transactors,21.41
C10961,2.42148512558348,-1.3389805546380342,Revolvers,17.18
C10962,-0.54385991383161,-1.0325278668982227,Revolvers,12.19
C10963,0.8777988341403831,-0.874764406182631,Revolvers,19.73
C10965,-0.6793371354832861,-0.1729951705808945,Revolvers,30.92
C10966,0.3827349805023294,-0.1177326059598925,Revolvers,23.82
C10967,1.6825251877542329,-1.0802644429077743,Cash Advance Users,29.55
C10968,-0.2798149241544751,-0.0830716430880938,Revolvers,21.95
C10969,-1.3009472614337585,-0.5094772435511782,Dormant/Low Engagement,5.02
C10970,-0.297313468034991,0.8881188140531705,Dormant/Low Engagement,15.47
C10971,1.6936906585626164,-1.4689998682026555,Revolvers,13.51
C10972,0.101591033683604,4.906356520178778,Transactors,55.04
C10973,5.889010810957827,0.2417134776466462,Cash Advance Users,62.74
C10974,-0.93532623289794,0.2213939941678146,Dormant/Low Engagement,9.71
C10975,3.322973868019271,9.7215034435485,Transactors,81.0
C10976,1.3225125473644317,-1.623208212885925,Revolvers,7.94
C10977,1.1436018917364823,-0.4802901926398796,Revolvers,23.81
C10978,-1.1293526644884522,0.3960122923749472,Dormant/Low Engagement,5.84
C10979,0.5170148406090078,-1.3741746161596802,Revolvers,14.18
C10980,-1.1862400233497188,0.3049298433381235,Dormant/Low Engagement,8.99
C10981,-1.3775294772883897,0.0516599144302344,Dormant/Low Engagement,14.68
C10982,-1.17713966576003,-0.2514501170088055,Dormant/Low Engagement,9.7
C10983,-0.5957990190556026,-0.2240573934519968,Revolvers,16.21
C10984,-1.097548787969605,-0.1765341319054808,Dormant/Low Engagement,7.18
C10985,-0.7583107533378274,1.2512215730189458,Transactors,25.76
C10986,-0.3730368621478642,2.218526588064013,Transactors,21.78
C10987,-0.6333029406717506,-0.6423317077483433,Revolvers,10.97
C10988,1.3247012648326817,-0.2999317724401239,Revolvers,22.84
C10989,-1.5445465579422315,-0.2242810239962931,Dormant/Low Engagement,4.17
C10990,0.5651447946071928,-0.7148486345588055,Revolvers,27.85
C10991,-1.0931415718747213,0.6712659764339597,Dormant/Low Engagement,12.21
C10992,-1.6082033899164865,0.8378402839006331,Dormant/Low Engagement,11.15
C10993,0.5045411393280328,-1.905941621098087,Revolvers,7.56
C10994,0.1448466302720043,1.5839246572784953,Dormant/Low Engagement,29.61
C10995,0.327348249807446,-0.0665642382023424,Revolvers,27.28
C10996,4.449744678396264,-0.5638328107595157,Cash Advance Users,35.2
C10997,-0.5889782838835441,-0.2687716404404034,Dormant/Low Engagement,11.54
C10998,-1.843176416427038,0.5895790903692343,Dormant/Low Engagement,6.08
C10999,0.0239056946295977,-0.2340356956173594,Revolvers,18.93
C11000,0.2890799044923504,-0.305156908073188,Revolvers,19.61
C11001,-1.5013269926173722,1.2850794120089208,Transactors,13.2
C11002,0.3777839890933454,-0.3260510462403135,Revolvers,22.71
C11003,2.1759630166832493,-0.9260269860226782,Cash Advance Users,28.67
C11004,5.61738817005161,13.97194673880296,Transactors,88.41
C11005,0.3782658119443849,0.4183906189570188,Dormant/Low Engagement,21.02
C11006,-0.0494137751937743,-1.527352207105802,Revolvers,12.25
C11007,0.2495909931503941,0.0428850910930694,Revolvers,20.29
C11008,-0.4275912629528967,-0.9906700064918572,Revolvers,14.37
C11009,-0.9907790001220532,2.5188524413183755,Transactors,27.08
C11010,-1.3949181681832563,0.9994422688541236,Transactors,21.86
C11011,2.789873547146354,-1.0083759856221437,Cash Advance Users,23.96
C11012,-0.5492541611647629,-0.935891594615997,Dormant/Low Engagement,17.86
C11013,-0.4599636718464491,-0.5069583744569303,Revolvers,14.75
C11014,-1.7137182607612995,-0.2838269578411947,Dormant/Low Engagement,3.55
C11015,0.6604891978734566,1.884354884338643,Dormant/Low Engagement,33.76
C11016,0.5171918856845819,2.3725734511908168,Dormant/Low Engagement,36.77
C11017,0.2702197128940498,-1.3409858666967591,Revolvers,24.65
C11018,3.842093023218764,-0.5582608797993549,Cash Advance Users,42.63
C11019,0.4855489171905426,0.3317079858650714,Transactors,33.78
C11020,-0.7902929378645231,-0.7038046420869721,Revolvers,13.71
C11021,0.4632311622258562,-1.062864611640001,Revolvers,27.13
C11022,-1.4731276869595151,1.174151711323903,Dormant/Low Engagement,9.91
C11023,3.4079044999879464,-1.209237865390827,Cash Advance Users,23.26
C11024,-0.5612000490176462,1.2635533006588824,Dormant/Low Engagement,11.83
C11025,-0.3618222787536169,0.7192562661562556,Dormant/Low Engagement,15.15
C11026,-0.4207880460876024,-1.4421919711417674,Revolvers,9.66
C11027,0.8224868819039626,1.132326026641529,Dormant/Low Engagement,27.33
C11028,0.4328185060309155,0.8767463006205394,Transactors,53.18
C11029,-0.8307558466091302,-0.2853587488105149,Dormant/Low Engagement,5.88
C11030,-1.3928669115536116,-0.0593360177086994,Dormant/Low Engagement,15.46
C11031,1.0109671437176482,-1.8674984064925009,Revolvers,7.54
C11032,0.7137466470717814,-1.185669013570736,Revolvers,23.89
C11033,-0.6438143325846164,0.4060618825087036,Transactors,22.92
C11034,-0.0796095300999415,0.3466324537902608,Dormant/Low Engagement,20.97
C11035,-0.6959838905385607,-0.0472641492395431,Dormant/Low Engagement,10.26
C11036,-1.276675696971348,-0.2994187993752161,Dormant/Low Engagement,3.95
C11038,1.1686367334547323,-1.3427286917463332,Revolvers,19.96
C11039,0.3278015030440319,-1.9497438515945875,Revolvers,7.51
C11040,-1.165980364013715,1.8862234492651453,Transactors,21.35
C11041,-1.6795458077988463,0.448964101498865,Dormant/Low Engagement,6.02
C11042,3.7165948520185546,0.41077978790922,Cash Advance Users,51.02
C11043,0.0363849948335181,1.2538524833638591,Dormant/Low Engagement,27.15
C11044,0.411856149120463,-1.3558157999850944,Revolvers,20.56
C11045,-0.059311848322245,2.270539178182404,Transactors,25.85
C11046,0.6465837390143198,-0.1125881398838587,Revolvers,19.38
C11047,7.813731768604305,1.066481706364974,Cash Advance Users,75.29
C11048,0.6378948842093688,-1.854401697406334,Revolvers,8.31
C11049,-0.8716080442306299,0.4745534724998694,Dormant/Low Engagement,6.09
C11050,-0.4565908389003942,0.164318508878558,Dormant/Low Engagement,13.77
C11051,0.6832132904550954,-1.905118665596122,Revolvers,14.35
C11052,0.6019370142082033,-1.6326256376316577,Revolvers,10.82
C11053,-1.3236904738122444,1.6226765952449302,Transactors,14.86
C11054,-0.8377428605623468,1.9191568268231904,Transactors,19.75
C11055,-0.3635262598642346,-1.0065191701481124,Revolvers,11.99
C11056,-0.5310775192134244,0.8113293506581826,Dormant/Low Engagement,11.0
C11057,-1.35455024012881,-0.2468172915160152,Dormant/Low Engagement,4.85
C11058,-1.3608411322456064,0.5482707296115785,Dormant/Low Engagement,6.83
C11059,0.5009534470302686,-1.0237390803700577,Revolvers,12.51
C11060,-1.2239743987151457,0.0192582521621078,Dormant/Low Engagement,4.04
C11061,-0.1188359199509743,-1.4599811881662454,Revolvers,12.28
C11062,0.4901423017330164,-1.652354834176046,Revolvers,29.03
C11063,-1.5700722723110376,-0.5014031868854101,Dormant/Low Engagement,5.63
C11064,3.466543164859087,-0.0982562516645599,Cash Advance Users,28.14
C11065,2.6481027833626665,-1.4495344073697176,Cash Advance Users,16.16
C11066,-0.3772605862202623,1.6120924593059605,Dormant/Low Engagement,18.79
C11067,0.1607102749530559,-1.671467710303665,Revolvers,27.85
C11068,2.214927436367944,-0.1690570298786285,Cash Advance Users,30.58
C11069,-0.0030621212232623,-0.8485110150146106,Dormant/Low Engagement,25.1
C11070,2.0094975592157325,-1.3556836373601302,Revolvers,34.94
C11071,-0.2874978366918753,-1.1683949226976091,Revolvers,14.29
C11072,3.044494280146793,-1.35057807444208,Cash Advance Users,19.05
C11073,-1.347290683053118,0.8211290933666803,Dormant/Low Engagement,6.82
C11074,-0.1884482446165689,-1.2149251716374965,Revolvers,15.45
C11075,-1.1303861956815815,-0.1477005822462448,Dormant/Low Engagement,5.8
C11076,3.2398889881863,2.0798334748228595,Cash Advance Users,60.22
C11077,2.589793503361705,-0.9224357535460532,Cash Advance Users,40.77
C11078,-0.8231432086261874,0.5854332020124368,Dormant/Low Engagement,11.16
C11079,0.6592584637324549,-1.9125996332466817,Revolvers,6.6
C11080,-1.3159221527616047,-0.19070804188298,Dormant/Low Engagement,6.04
C11081,-0.8219007353835958,0.7300748355291502,Dormant/Low Engagement,13.1
C11082,-0.3729636699048419,1.325138063375753,Transactors,23.87
C11083,-0.2057058427799022,-0.8212092386445801,Revolvers,13.86
C11084,0.3189506964285528,-1.9313332175502589,Revolvers,7.57
C11085,1.575646211085645,-0.1612572668803917,Revolvers,23.84
C11086,-0.8781442617040276,-0.1429847182674626,Dormant/Low Engagement,8.1
C11087,-1.5206542316130038,0.3653068949313552,Dormant/Low Engagement,4.56
C11088,0.8916317667493058,3.2359216617990967,Transactors,56.15
C11089,-0.3820045876777228,0.8601637578360548,Dormant/Low Engagement,20.07
C11090,-1.6107453367478384,0.0696347569574321,Dormant/Low Engagement,0.32
C11091,-1.8402373636996725,-0.1104966531918679,Dormant/Low Engagement,2.89
C11092,-1.640866562530499,-0.3373943929216204,Dormant/Low Engagement,4.92
C11093,-0.6913230268514196,1.2360637999248942,Dormant/Low Engagement,14.15
C11094,13.016324098002526,4.012859619865697,Cash Advance Users,88.16
C11095,0.2057468410362534,-1.8741828347456848,Revolvers,8.64
C11096,-1.0992693535742453,3.1998608614323887,Transactors,36.62
C11097,0.1715658846839136,-1.4765475465317253,Revolvers,12.59
C11098,2.680845089230772,-0.9384480276746218,Cash Advance Users,30.87
C11099,-0.1976242847031887,-1.4060810889984956,Revolvers,14.75
C11100,-0.1035516533277919,-0.5163718464411707,Revolvers,11.65
C11101,-1.740944624356607,-0.4003842636248614,Dormant/Low Engagement,4.61
C11102,0.5142756821748224,-1.2778611478701398,Revolvers,12.48
C11103,1.6367275982978635,-0.900429441520584,Revolvers,19.6
C11104,-0.824796865546689,-1.0011827732219878,Revolvers,14.44
C11105,-0.3064469236933895,-1.152161721364542,Revolvers,25.8
C11106,-1.8331803876373007,0.3747055574654333,Dormant/Low Engagement,3.86
C11107,0.3068212851644099,-1.8790957126527983,Revolvers,6.99
C11108,-0.4386019555741206,0.1608078788910602,Dormant/Low Engagement,12.31
C11109,-1.0806154857999792,0.1001166410239931,Dormant/Low Engagement,6.06
C11110,-0.1577671868319818,-1.6716540274868352,Revolvers,7.79
C11111,2.249366617809988,-1.2340511185622631,Cash Advance Users,15.56
C11112,-1.6078207425968831,-0.3191342583472453,Dormant/Low Engagement,11.34
C11113,-1.2157460865690697,0.8591511655269987,Dormant/Low Engagement,7.78
C11114,0.777325101597391,-0.1722951879457002,Revolvers,20.39
C11115,-1.6318393475312691,0.0596322520338339,Dormant/Low Engagement,5.62
C11116,-1.2887028330723,0.3628359518629813,Dormant/Low Engagement,5.82
C11117,0.3365470117806269,-1.2577617125863363,Revolvers,8.19
C11118,1.445249535279755,0.558612592645494,Revolvers,69.44
C11119,-1.0663850483674466,0.4801788556019495,Dormant/Low Engagement,5.23
C11120,-1.6730291999206934,0.2804107446293373,Dormant/Low Engagement,3.05
C11121,2.171301413623247,-1.7355859975883547,Revolvers,18.82
C11122,0.4301326632853333,0.6223977560101,Transactors,25.67
C11123,0.7504347210166673,-1.2693215545088987,Revolvers,9.4
C11124,1.3386087282242625,0.1054951351177286,Revolvers,30.27
C11125,-1.3469628796510644,0.2883578117938074,Dormant/Low Engagement,2.51
C11126,2.668694692564137,-0.7178785806585104,Cash Advance Users,26.66
C11128,-1.5330954136374946,-0.2555123910055222,Dormant/Low Engagement,4.94
C11129,0.5470544722899244,-1.080355946709025,Revolvers,20.66
C11130,0.6648464879997457,-1.869694738427004,Revolvers,6.78
C11131,0.3416099095462099,0.1612942396475767,Dormant/Low Engagement,21.6
C11132,1.094163920748925,-1.1037929578642174,Revolvers,29.67
C11133,-1.365503702528797,-0.2413402395411542,Dormant/Low Engagement,11.86
C11134,0.3905019323516462,1.0079112565590935,Transactors,31.64
C11135,-1.4213427048968703,-0.5918166223646021,Dormant/Low Engagement,9.86
C11136,3.1661928976338625,-0.4013854315558861,Cash Advance Users,32.06
C11137,-1.5819109375262783,0.0066673000131686,Dormant/Low Engagement,1.31
C11138,-1.1129273405179168,0.6548105051329419,Dormant/Low Engagement,6.19
C11139,0.5264841097584452,1.3590819835060466,Transactors,23.85
C11140,0.7323863285590101,-1.471745726661499,Revolvers,8.85
C11141,-1.176580671645726,-0.1558778596736373,Dormant/Low Engagement,3.5
C11142,-0.5369945806303232,-0.5045857462794365,Dormant/Low Engagement,11.2
C11143,0.1445064628226646,-0.2793854938731375,Dormant/Low Engagement,27.27
C11145,2.161378663583601,-0.5073659790368585,Cash Advance Users,21.17
C11146,1.967956467011096,0.3852742987464566,Cash Advance Users,37.85
C11148,3.4375492692082377,-1.139932072755942,Cash Advance Users,25.36
C11149,-1.540613346964402,-0.199534540744896,Dormant/Low Engagement,7.38
C11150,-1.3866537708653957,-0.3340734003761545,Dormant/Low Engagement,7.72
C11151,0.8803426417495748,-1.075666911090716,Revolvers,12.25
C11152,3.809817023422864,-0.4280979833794549,Cash Advance Users,49.23
C11153,-1.0315088120506617,-0.0363258115989873,Dormant/Low Engagement,4.86
C11154,-1.3492498815145364,0.4974629812181483,Dormant/Low Engagement,4.29
C11155,-0.7202897751985361,0.4581441972335217,Dormant/Low Engagement,31.54
C11156,-0.139954555134126,2.005556256926419,Dormant/Low Engagement,28.48
C11157,0.6862580113944532,-1.0131826508509263,Revolvers,14.66
C11158,1.7320154828862169,-1.5318655342006011,Revolvers,15.96
C11159,-0.5913942318825985,0.1308393927846148,Dormant/Low Engagement,14.19
C11161,-0.3223386761120972,1.439691389738827,Transactors,34.55
C11162,0.0603133987233295,0.3986045130342205,Dormant/Low Engagement,22.44
C11163,-0.2031323081194558,-1.4298898957068076,Revolvers,9.5
C11164,-0.4144310662902183,1.6465155655425463,Transactors,21.41
C11165,-0.5562353494621437,2.7663711446697348,Transactors,37.79
C11166,-1.6376057898935823,-0.4251379238993547,Dormant/Low Engagement,4.52
C11167,-0.9677295920104328,0.287262239713061,Dormant/Low Engagement,11.57
C11169,-0.6537830330607074,-0.5356516389377094,Revolvers,12.81
C11170,1.213468855605263,-0.2340522615057879,Revolvers,24.12
C11171,-1.4518979671171983,-0.2536305871318797,Dormant/Low Engagement,9.08
C11172,0.2749809482833662,-1.8945005917867408,Revolvers,6.93
C11173,0.1213884169105878,-1.029729566792026,Revolvers,22.52
C11174,1.399063120621889,-1.0743995749508946,Revolvers,12.71
C11175,0.8855266335387018,0.100399226450012,Revolvers,21.56
C11176,0.4415105450295949,-1.912633587608194,Revolvers,7.3
C11177,-0.5948058802529151,1.951849596928263,Transactors,18.13
C11178,-0.0451510250937141,0.590041298372471,Dormant/Low Engagement,12.44
C11179,-0.4316398839330618,-0.4532229930444859,Revolvers,18.39
C11180,1.4266533990276875,-1.1105970293989995,Revolvers,17.95
C11181,1.0695077942151805,-1.756569966288604,Revolvers,9.23
C11182,-0.8485782350304107,0.5557960141360246,Dormant/Low Engagement,8.68
C11184,1.957150779297516,-1.41697806380726,Revolvers,12.55
C11185,-1.3779329593243437,0.182286708720513,Dormant/Low Engagement,3.78
C11186,3.402620785595248,-0.2817236985903075,Cash Advance Users,35.65
C11187,-0.2444838624649922,-0.8701242863407277,Revolvers,11.39
C11188,2.457783024918972,-0.6809778441028433,Cash Advance Users,23.54
C11189,-0.4793560456258232,0.2707396916244654,Transactors,21.43
C11190,1.8697360123517224,0.5613458834442848,Cash Advance Users,33.56
C11192,-0.1827304348239984,4.261586390550446,Transactors,40.34
C11193,-0.9455229578985548,1.6446062623426454,Transactors,15.73
C11195,-1.1770560900519649,0.7389064346711981,Dormant/Low Engagement,10.93
C11196,-1.2614007274806238,0.1732481084473248,Dormant/Low Engagement,3.59
C11197,-0.1675086805401247,-0.1706986862470363,Revolvers,16.34
C11198,2.5065131105669294,5.386458321757627,Transactors,73.67
C11199,-1.7136297237474616,0.7487785735927293,Dormant/Low Engagement,9.62
C11200,-1.1428024265940364,0.3576930514782565,Dormant/Low Engagement,10.36
C11201,-1.546056108847201,-0.2107950765881689,Dormant/Low Engagement,3.83
C11202,-1.525206564970137,1.307951650911435,Dormant/Low Engagement,10.82
C11203,-1.6395172658272092,-0.2596751574106641,Dormant/Low Engagement,2.84
C11204,-1.1498042089207388,1.4132501987793116,Transactors,19.44
C11205,1.3321473659624814,-1.317133821773467,Revolvers,15.18
C11206,2.998961607796461,-1.1605395498547693,Cash Advance Users,24.69
C11207,-1.4992670103037176,-0.0831029429236961,Dormant/Low Engagement,3.09
C11208,-1.157203608874286,0.2960241459159427,Dormant/Low Engagement,4.17
C11209,-1.2392620647608734,-0.185108384851677,Dormant/Low Engagement,29.74
C11210,-0.515521093748302,-0.6169413372006328,Revolvers,14.41
C11211,-0.4390459014238066,-0.6434198969795155,Revolvers,16.91
C11212,-1.764950427963386,1.166675199115801,Transactors,20.48
C11213,0.290331563306383,-2.007833663818336,Revolvers,12.16
C11214,2.055126243226515,0.1109057120926135,Cash Advance Users,39.81
C11215,0.8818441681296911,-0.9512137609751924,Revolvers,15.07
C11216,-1.309971300990034,1.000522966324703,Dormant/Low Engagement,9.31
C11217,-0.8582557105253863,0.3565780076574049,Dormant/Low Engagement,10.72
C11219,1.3522488538510704,-1.245475496951297,Revolvers,13.19
C11220,-0.53777939051102,1.3952837215072569,Dormant/Low Engagement,15.2
C11221,-1.5947303715846677,0.8868906807016874,Dormant/Low Engagement,8.86
C11222,0.9426103312284108,-1.506576438815488,Revolvers,7.8
C11223,-0.2249017502659828,-1.2152336681431122,Revolvers,23.93
C11224,1.429378235765792,-1.6814741214245013,Revolvers,14.48
C11225,1.1086091980084314,-0.4269405473226526,Revolvers,22.08
C11226,1.4851826952619551,-0.2855094194565858,Revolvers,31.53
C11227,-0.6657105237923172,1.0943727625186248,Dormant/Low Engagement,13.55
C11228,-1.543596434036364,0.0820961071061942,Dormant/Low Engagement,2.67
C11229,-1.6408570178279636,-0.3467405464425516,Dormant/Low Engagement,4.74
C11230,-1.108576386003178,-0.767404051197672,Dormant/Low Engagement,17.41
C11231,-0.2998249487676301,0.394536889968945,Dormant/Low Engagement,11.38
C11232,-0.5326983382595089,-1.5500533329806383,Revolvers,16.4
C11233,0.3582600803052189,-1.4295291362832128,Revolvers,22.49
C11234,3.727465952471392,11.659593963479589,Transactors,83.63
C11235,0.2718263025447496,-0.8842253582640077,Revolvers,22.63
C11236,0.4345650072159142,-0.173605173400049,Dormant/Low Engagement,43.05
C11237,1.1554553641979364,3.2897860142818613,Transactors,53.55
C11238,-1.007482797365108,-0.3189953224723583,Dormant/Low Engagement,9.32
C11239,6.749340478357695,0.0811488818816784,Cash Advance Users,62.23
C11240,-1.501242097997327,0.5150440182652329,Dormant/Low Engagement,4.17
C11241,-1.1513121890466913,0.991323488091034,Transactors,11.59
C11242,-0.963844977769385,0.5278230568015858,Dormant/Low Engagement,5.82
C11243,0.1573848398227615,1.975481237120024,Dormant/Low Engagement,26.34
C11244,0.3403696724520307,0.3210393545436208,Dormant/Low Engagement,16.86
C11245,-1.654787536033251,0.088714553798119,Dormant/Low Engagement,1.33
C11246,0.8787955711310645,0.789532922636704,Transactors,21.5
C11247,-1.5172593644489916,-0.22407812924049,Dormant/Low Engagement,18.51
C11248,-0.6955788784187638,0.3865686367105339,Dormant/Low Engagement,14.86
C11249,-1.2676074848890284,0.7833631671594565,Dormant/Low Engagement,6.72
C11250,-0.5568391669240582,-0.3299160168839988,Revolvers,18.38
C11251,-0.2122925179225649,-0.2208980137838014,Dormant/Low Engagement,10.57
C11252,2.746321188516037,-0.5537576203528013,Cash Advance Users,34.93
C11253,-1.3489608356317266,1.4940642385384786,Transactors,32.53
C11254,-1.6228534521865905,-0.4715247085938574,Dormant/Low Engagement,11.86
C11255,5.239758079715221,-0.8975452570025915,Cash Advance Users,41.82
C11256,-0.662893699755052,1.1026785885563546,Dormant/Low Engagement,13.46
C11257,-1.1808608127822808,1.3865295440695389,Dormant/Low Engagement,11.72
C11258,0.7348807449726737,-0.1112331921038857,Revolvers,24.93
C11259,-0.8043998405583347,0.3485780146669999,Dormant/Low Engagement,36.26
C11260,2.225756526465493,0.7067646898791757,Cash Advance Users,37.41
C11261,4.952593815936575,-0.3023493963905329,Cash Advance Users,51.81
C11262,0.2321420503142518,3.668682167433398,Transactors,39.05
C11263,-1.561649376677754,-0.2860488689688906,Dormant/Low Engagement,12.18
C11264,-1.183272429600195,-0.0741326552135692,Dormant/Low Engagement,5.58
C11265,-0.7589213959825861,0.4165365720755678,Dormant/Low Engagement,11.99
C11266,3.118799347570539,1.3774255132875084,Cash Advance Users,56.43
C11267,-1.3382649009444083,0.0305215766026571,Dormant/Low Engagement,14.04
C11268,-1.331871335504401,1.3642471314929996,Dormant/Low Engagement,12.44
C11269,2.317415267246886,0.8143346190093842,Cash Advance Users,36.57
C11270,-0.3217776384331665,2.002722365320715,Dormant/Low Engagement,21.62
C11271,0.4927742919647724,-0.0039643933210032,Dormant/Low Engagement,20.34
C11272,-0.4979541304255063,0.5689977051044315,Dormant/Low Engagement,25.68
C11273,3.072698999980729,-0.651547499967755,Cash Advance Users,23.3
C11274,-0.9122288125162288,0.0367138929592948,Revolvers,13.81
C11275,0.3029619056996132,-1.9708723251812537,Revolvers,12.3
C11276,-0.0491354405020007,0.1738322663686321,Revolvers,22.11
C11277,-1.290237797801573,0.0405640569655454,Dormant/Low Engagement,2.03
C11278,-1.8052346977342384,0.1170503315498231,Dormant/Low Engagement,1.71
C11279,-1.5842573029802989,-0.5380104179534926,Dormant/Low Engagement,6.85
C11280,1.7490790640152645,-1.1132062439324184,Revolvers,12.87
C11281,-1.6026457129604077,-0.4508094953815734,Dormant/Low Engagement,7.63
C11282,-0.5346004895266224,-0.148880235284342,Revolvers,12.0
C11283,0.484763883586876,-1.8750601453994973,Revolvers,7.62
C11284,-0.7287607524264491,1.6395679663611582,Dormant/Low Engagement,14.21
C11285,-1.1193894241873985,0.9459293257497796,Transactors,10.72
C11286,1.7279814641326747,0.839808421791604,Transactors,38.69
C11287,-1.4241617346033024,-0.4568373473521083,Dormant/Low Engagement,6.79
C11288,1.530121396193611,-0.8113550644728049,Revolvers,18.39
C11289,0.506443062349171,-1.898775482107953,Revolvers,7.06
C11290,-1.5310801419317377,-0.1646126159571765,Dormant/Low Engagement,3.01
C11291,-1.1001924015521292,1.815082363891549,Transactors,20.81
C11292,-0.6121133038853169,0.7267777029585782,Dormant/Low Engagement,8.24
C11293,3.243062537194878,0.9013418656314752,Cash Advance Users,47.67
C11294,-1.359779217886873,0.1008502484881151,Dormant/Low Engagement,3.94
C11295,-0.1668029600632845,-1.3707647683998982,Revolvers,15.07
C11296,-0.8653987933261824,-0.5102869198945609,Dormant/Low Engagement,6.44
C11297,-0.8421933197239725,0.3032339431251281,Dormant/Low Engagement,7.63
C11298,0.7398188519201722,-1.454313122465645,Revolvers,11.03
C11299,1.098302502648839,1.6423749401569845,Transactors,52.33
C11300,6.569182141542687,17.964552640802133,Transactors,89.84
C11301,-0.9035099662226344,0.5378428520155308,Dormant/Low Engagement,19.11
C11302,-0.7997843736878169,-0.314097335925378,Dormant/Low Engagement,18.75
C11303,1.2459365166821337,-1.4383736038987909,Revolvers,10.49
C11304,-1.6500594545727494,-0.542367203759873,Dormant/Low Engagement,5.29
C11305,1.2447183527128731,-1.765846923013633,Revolvers,6.65
C11306,1.6205487290688023,0.5459492712450028,Cash Advance Users,38.59
C11307,0.4022616330251266,2.7057374529700824,Dormant/Low Engagement,39.74
C11308,3.7692038109435,0.3594871932866045,Cash Advance Users,43.88
C11309,-1.6324962403789598,-0.2763013380377807,Dormant/Low Engagement,1.82
C11310,0.4883965434276435,1.010726683190984,Dormant/Low Engagement,36.81
C11311,-0.0506564395029828,-1.3245731056171142,Revolvers,10.54
C11312,-0.8037983225965881,3.108782350577595,Transactors,51.43
C11313,0.1455934951489653,1.983294640153204,Transactors,22.41
C11314,-1.4404562841287023,-0.0912015650234842,Dormant/Low Engagement,3.08
C11315,-1.1374370895524175,1.4038553696616511,Dormant/Low Engagement,11.53
C11316,-1.4760634044797718,-0.1713335169706284,Dormant/Low Engagement,3.94
C11317,-0.620616496427918,-0.2361823152385094,Dormant/Low Engagement,9.36
C11318,-0.4091780772507233,-0.1404252824834363,Revolvers,14.7
C11319,-0.3769004353131542,2.6243499662156524,Transactors,23.56
C11320,-1.3917338943490962,0.4153494403315586,Dormant/Low Engagement,3.72
C11321,-0.6512452159286294,1.9705930620577927,Transactors,28.06
C11322,0.7299960603031311,-1.6051357070950587,Revolvers,6.72
C11323,-1.5557583871632008,0.0309272722756592,Dormant/Low Engagement,3.94
C11324,-1.3862963789075602,0.0246982748233884,Dormant/Low Engagement,2.52
C11325,-2.0253154202598127,0.6413835240980238,Dormant/Low Engagement,22.91
C11326,4.09533166845647,-0.0787367095017428,Cash Advance Users,39.28
C11327,-0.6650249415133602,-0.596747362863242,Revolvers,11.35
C11328,-1.8240233347488528,1.022118269221345,Transactors,24.26
C11329,-0.716492203343619,0.5252893558922211,Dormant/Low Engagement,10.8
C11330,0.3750303229133778,2.666506022503075,Transactors,41.77
C11331,-0.8254479325879955,2.8408753472238306,Transactors,31.01
C11332,1.3751886623465015,1.3512353769899503,Transactors,27.45
C11334,0.413083918108187,-0.209859620613937,Revolvers,22.72
C11335,-0.3515796563354438,2.282433015368854,Transactors,23.88
C11336,1.3322498801946616,0.4505069165888256,Revolvers,29.51
C11337,-0.2694320676323072,0.9427544241408512,Dormant/Low Engagement,21.45
C11338,0.9526105746974326,-0.6479714410086241,Revolvers,22.78
C11339,0.9692422536395404,-0.0230133945642796,Revolvers,21.01
C11340,-1.2941638854691728,-0.1291244507462752,Dormant/Low Engagement,7.33
C11341,-1.20411978274869,1.3707232934470963,Dormant/Low Engagement,12.17
C11342,1.153506714035359,0.2110327108107805,Revolvers,23.18
C11343,-0.1713083894891661,-0.8480217496265047,Revolvers,11.32
C11344,-1.2139946815076967,2.2251711649359383,Transactors,32.36
C11345,1.7254068005791243,-0.7199665064669609,Revolvers,27.94
C11346,-0.7204642574959442,0.2737250475429632,Dormant/Low Engagement,16.55
C11347,0.7404797345418418,3.713701295539833,Transactors,46.15
C11348,0.4869947772296649,-1.9464968646329952,Revolvers,9.5
